3.000000000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.988200000000000000e+04
2.976400000000000000e+04
2.976400000000000000e+04
2.976400000000000000e+04
2.976400000000000000e+04
2.964700000000000000e+04
2.964700000000000000e+04
2.964700000000000000e+04
2.952900000000000000e+04
2.952900000000000000e+04
2.952900000000000000e+04
2.941100000000000000e+04
2.941100000000000000e+04
2.929400000000000000e+04
2.929400000000000000e+04
2.929400000000000000e+04
2.917600000000000000e+04
2.917600000000000000e+04
2.905800000000000000e+04
2.894100000000000000e+04
2.894100000000000000e+04
2.882300000000000000e+04
2.882300000000000000e+04
2.870500000000000000e+04
2.870500000000000000e+04
2.858800000000000000e+04
2.847000000000000000e+04
2.847000000000000000e+04
2.835200000000000000e+04
2.823500000000000000e+04
2.811700000000000000e+04
2.811700000000000000e+04
2.800000000000000000e+04
2.788200000000000000e+04
2.776400000000000000e+04
2.776400000000000000e+04
2.764700000000000000e+04
2.752900000000000000e+04
2.741100000000000000e+04
2.729400000000000000e+04
2.717600000000000000e+04
2.705800000000000000e+04
2.694100000000000000e+04
2.682300000000000000e+04
2.670500000000000000e+04
2.658800000000000000e+04
2.658800000000000000e+04
2.647000000000000000e+04
2.623500000000000000e+04
2.611700000000000000e+04
2.600000000000000000e+04
2.588200000000000000e+04
2.576400000000000000e+04
2.564700000000000000e+04
2.552900000000000000e+04
2.541100000000000000e+04
2.529400000000000000e+04
2.517600000000000000e+04
2.505800000000000000e+04
2.482300000000000000e+04
2.470500000000000000e+04
2.458800000000000000e+04
2.447000000000000000e+04
2.435200000000000000e+04
2.411700000000000000e+04
2.400000000000000000e+04
2.388200000000000000e+04
2.376400000000000000e+04
2.352900000000000000e+04
2.341100000000000000e+04
2.329400000000000000e+04
2.305800000000000000e+04
2.294100000000000000e+04
2.282300000000000000e+04
2.258800000000000000e+04
2.247000000000000000e+04
2.235200000000000000e+04
2.211700000000000000e+04
2.200000000000000000e+04
2.188200000000000000e+04
2.164700000000000000e+04
2.152900000000000000e+04
2.129400000000000000e+04
2.117600000000000000e+04
2.105800000000000000e+04
2.082300000000000000e+04
2.070500000000000000e+04
2.047000000000000000e+04
2.035200000000000000e+04
